id,text,xlit,plaintext
1600.1,+740-390-590-235-368-806+,an-ra-va-maa-na-sa,sanamaavaraan
1601.1,+740-176+,an-sa,saan
1602.1,+740-904-240-002-817+,an-aa-m-va-ra,ravamaaan
1602.2,+700-032+,an-sa,saan
1603.1,+400-520-233+,i-n-ma,mani
1604.1,+740-176-798-231+,an-sa-as-ma,maassaan
1605.1,+740-176-798-231+,an-sa-as-ma,maassaan
1606.1,]240-002-418+,ma-va-ataa,ataavama
1607.1,+137-002-820+,aa-v-ra,ravaa
1607.2,+700-033+,an-ja,jaan
1608.1,]435-255-055+,aa-m-ja,jamaa
1608.2,+700-033+,an-ja,jaan
1609.1,+000-700+,.a-an,an.a
1609.2,]000-000-034[,.a-.-ca,ca..a
1609.3,]000-833+,.a-sa,sa.a
1610.1,+712-840-400-740-440+,ra-da-i-an-pa,paanidara
1611.1,+700-033-137-002-820+,an-ja-aa-v-ra,ravaajaan
1612.1,]740-017-503+,an-sa-aa,aasaan
1613.1,]740-017-503+,an-sa-aa,aasaan
1614.1,+400-740-016-503+,i-an-sa-aa,aasaani
1615.1,+400-740-016-503+,i-an-sa-aa,aasaani
1616.1,+400-740-000+,i-an-.,.ani
1617.1,]240-000+,ma-.,.ma
1617.2,+156-388[,ya-va,vaya
1618.1,+702+,an,an
1619.1,+526-550-060-820+,ma-as-ma-ra,ramaasma
1620.1,+705-904+,an-aa,aaan
1620.2,+700-032+,an-sa,saan
1621.1,+001-480-165-900+,aa-s-ba-aa,aabasaa
1622.1,+405-004-002-861+,ra-ca-va-ra,ravacara
1623.1,+740-794+,an-u,uan
1624.1,+400-090-740-000[,i-a-an-.,.anai
1625.1,+740-032-840+,an-sa-da,dasaan
1626.1,+158-806-465+,ya-sa-ka,kasaya
1627.1,+000-158-806-000+,.a-ya-sa-.,.saya.a
1628.1,+158-806-465+,ya-sa-ka,kasaya
1629.1,+158-806-000+,ya-sa-.,.saya
1630.1,+740-798-460-015+,an-as-da-pa,padaasan
1631.1,+740-798-463-354+,an-as-da-ca,cadaasan
1632.1,+740-798-460-000+,an-as-da-.,.daasan
1633.1,+740-390-590-240+,an-ra-va-ma,mavaraan
1633.2,+700-033+,an-ja,jaan
1634.1,+000-003-741-060-920+,.a-ja-an-ma-da,damaanja.a
1634.2,+700-033+,an-ja,jaan
1635.1,+400-740-100-176-000+,i-an-aa-s-.,.saaani
1636.1,+400-740-100-176-175+,i-an-aa-s-sa,sasaaani
1637.1,+700-745+,an-an,anan
1637.2,+740-752-482-240+,an-ra-sa-ma,masaraan
1638.1,+000-760-482[,.a-ra-sa,sara.a
1638.2,]700-745+,an-an,anan
1639.1,]482-240+,sa-ma,masa
1639.2,+700-745+,an-an,anan
1640.1,+400-740-220[,i-an-ma,maani
1641.1,+400-740-220-415-798+,i-an-ma-ta-as,astamaani
1642.1,+400-740[,i-an,ani
1643.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
1644.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
1645.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
1646.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
1647.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
1648.1,+400-740-405-590[,i-an-ra-va,varaani
1649.1,+407-005-741-500-561+,ra-pa-an-aa-as,asaaanpara
1650.1,+740-100-440+,an-aa-p,paaan
1651.1,+740-100-440+,an-aa-p,paaan
1652.1,+700-000[,an-.,.an
1653.1,+400-156-435-255+,i-y-aa-m,maayi
1653.2,+400-154-440-220+,i-y-pa-ma,mapayi
1654.1,]320-233-240-798+,ma-ma-ma-as,asmamama
1654.2,+700-000[,an-.,.an
1655.1,+400-740-920-320-233[,i-an-da-ma-ma,mamadaani
1655.2,+700-000[,an-.,.an
1656.1,+697+,ananan,ananan
1656.2,+740-717-790+,an-da-ra,radaan
1657.1,+740-717-790+,an-da-ra,radaan
1657.2,+697+,ananan,ananan
1658.1,+065-826+,na-ra,rana
1658.2,+700-032+,an-sa,saan
1659.1,+400-740-220-415-798+,i-an-ma-ta-as,astamaani
1659.2,+700-033+,an-ja,jaan
1660.1,+400-740-033-705-233-235-000+,i-an-ja-an-ma-maa-.,.maamaanjaani
1660.2,+700-032+,an-sa,saan
1661.1,]705-233-235-803+,an-ma-maa-sa,samaamaan
1661.2,]700+,an,an
1662.1,+151-840-416+,ya-da-ta,tadaya
1662.2,+700-033+,an-ja,jaan
1663.1,+032-257-840+,sa-sa-da,dasasa
1663.2,+700-034+,an-ca,caan
1664.1,+000-700-033-711[,.a-an-ja-ra,rajaan.a
1665.1,+740-798-803-002-390-530-741+,an-as-sa-va-ra-as-an,anasravasaasan
1665.2,+700-033-711-335-575-413+,an-ja-ra-ma-ma-i,imamarajaan
1666.1,+400-525-550-033-705-240+,i-m-as-ja-an-ma,maanjaasmi
1666.2,+700-033-711-335-575-413+,an-ja-ra-ma-ma-i,imamarajaan
1667.1,+740-803-741-031-032-716+,an-sa-an-aa-s-da,dasaaansaan
1667.2,+033-700+,ja-an,anja
1668.1,+032-700+,sa-an,ansa
1668.2,+390-004-104+,ra-ca-aa,aacara
1669.1,+700-032+,an-sa,saan
1669.2,+390-004-817+,ra-ca-ra,racara
1670.1,+032-700+,sa-an,ansa
1670.2,+000-000-740-233-240+,.a-.-an-ma-ma,mamaan..a
1671.1,+740-400-142-061+,an-i-a-t,taian
1671.2,+700-034+,an-ca,caan
1672.1,+033-700+,ja-an,anja
1672.2,+740-904-240+,an-aa-m,maaan
1673.1,]176+,sa,sa
1673.2,+740-690[,an-ka,kaan
1674.1,+400-740-690-000+,i-an-ka-.,.kaani
1674.2,+700-033+,an-ja,jaan
1675.1,+098+,aa,aa
1675.2,+700-032+,an-sa,saan
1676.1,+700-034+,an-ca,caan
1676.2,+740-255-000+,an-ma-.,.maan
1677.1,+824-892-413+,ra-da-i,idara
1677.2,+520-220-415+,na-ma-ta,tamana
1678.1,+824-892-413+,ra-da-i,idara
1678.2,+400-740-176-700-033+,i-an-sa-an-ja,jaansaani
1679.1,+740-255-000+,an-ma-.,.maan
1679.2,+700-034+,an-ca,caan
1680.1,+400-520-220-016+,i-n-ma-sa,samani
1680.2,+033-700+,ja-an,anja
1681.1,+400-740-384-033+,i-an-ba-ja,jabaani
1681.2,+700-033+,an-ja,jaan
1682.1,+000-700+,.a-an,an.a
1682.2,+550-233+,as-ma,maas
1683.1,+400-154-896+,i-y-da,dayi
1683.2,+033-700+,ja-an,anja
1684.1,+400-154-896+,i-y-da,dayi
1684.2,+033-700+,ja-an,anja
1685.1,+400-232-235+,i-nmn-maa,maanmni
1685.2,+032-700+,sa-an,ansa
1686.1,+033-700+,ja-an,anja
1686.2,+442-000-220-000+,pa-.-ma-.,.ma.pa
1687.1,+370-455+,ka-sa,saka
1687.2,+700-032+,an-sa,saan
1688.1,]000+,.a,.a
1688.2,+832-000[,ta-.,.ta
1689.1,+158-792+,ya-tata,tataya
1689.2,+700-033+,an-ja,jaan
1690.1,+032-820-100-415+,sa-ra-aa-t,taarasa
1690.2,+700-033+,an-ja,jaan
1691.1,+740-337-692-490+,an-ma-ka-aa,aakamaan
1691.2,+700-033+,an-ja,jaan
1692.1,+700-036+,an-sa,saan
1692.2,+415-035-171+,ta-pa-u,upata
1693.1,+400-740-337-000+,i-an-ma-.,.maani
1693.2,+700-032+,an-sa,saan
1694.1,+000-740-832-000+,.a-an-ta-.,.taan.a
1695.1,+740-482-240-002-861+,an-sa-ma-va-ra,ravamasaan
1695.2,+740-176-220-235+,an-sa-ma-maa,maamasaan
1696.1,+740-482-240-002-861+,an-sa-ma-va-ra,ravamasaan
1696.2,+740-176-220-235+,an-sa-ma-maa,maamasaan
1697.1,+740-482-240-002-861+,an-sa-ma-va-ra,ravamasaan
1697.2,+740-176-220-235+,an-sa-ma-maa,maamasaan
1698.1,+000-595-632+,.a-va-ta,tava.a
1699.1,+400-158-904-736+,i-y-aa-an,anaayi
1700.1,+317-740-335-740-176-002-920-491+,sa-an-ma-an-sa-va-da-aa,aadavasaanmaansa
1700.2,+700-032-740-335-575-413+,an-sa-an-ma-ma-i,imamaansaan
1701.1,+368-035+,na-pa,pana
1701.2,+033-700+,ja-an,anja
1702.1,+400-892-000+,i-d-.,.di
1702.2,+032-700+,sa-an,ansa
1703.1,+400-820-100-415+,i-r-aa-t,taari
1703.2,+700-032+,an-sa,saan
1704.1,+700-032+,an-sa,saan
1704.2,+520-072-219+,na-ma-mama,mamamana
1705.1,+400-740-390-590+,i-an-ra-va,varaani
1705.2,+033-700+,ja-an,anja
1706.1,+400-740-336-018+,i-an-ma-as,asmaani
1706.2,+032-700+,sa-an,ansa
1707.1,+740-336-018+,an-ma-as,asmaan
1707.2,+700-033+,an-ja,jaan
1708.1,+520-240+,na-ma,mana
1708.2,+700-034+,an-ca,caan
1709.1,+000-740-861-000+,.a-an-ra-.,.raan.a
1710.1,+700-033+,an-ja,jaan
1710.2,+740-642-240-001-692+,an-ta-ma-aa-k,kaamataan
1711.1,+700-033+,an-ja,jaan
1711.2,+740-642-240-001-692+,an-ta-ma-aa-k,kaamataan
1712.1,+700-034+,an-ca,caan
1712.2,+740-636-240-060-692+,an-ta-ma-ma-ka,kamamataan
1713.1,+000+,.a,.a
1714.1,]240-060-692+,ma-ma-ka,kamama
1714.2,]033-700+,ja-an,anja
1715.1,+368-817+,na-ra,rana
1715.2,+740-032-840+,an-sa-da,dasaan
1716.1,+700-033+,an-ja,jaan
1716.2,+000-000-000+,.a-.-.,...a
1717.1,+139-002-820+,ya-va-ra,ravaya
1717.2,+700-032-390+,an-sa-ra,rasaan
1718.1,]823+,ra,ra
1719.1,+526-554-002-820+,ma-as-va-ra,ravaasma
1719.2,+700-032+,an-sa,saan
1720.1,+400-740-690-436-255+,i-an-ka-aa-m,maakaani
1720.2,+700-033+,an-ja,jaan
1721.1,+700-000+,an-.,.an
1722.1,+400-000-740-000-000+,i-.-an-.-.,..an.i
1723.1,+000-480-176+,.a-sa-sa,sasa.a
1723.2,+700-032+,an-sa,saan
1724.1,+740-615-495-002-817+,an-na-aa-v-ra,ravaanaan
1724.2,+700-033+,an-ja,jaan
1725.1,+032-700+,sa-an,ansa
1725.2,+400-140+,i-t,ti
1726.1,+426-000+,ya-.,.ya
1727.1,+400-740-790+,i-an-ra,raani
1728.1,+400-740-861+,i-an-ra,raani
1729.1,+400-527-195+,i-m-as,asmi
1730.1,+740-840-002+,an-da-va,vadaan
1730.2,]033+,ja,ja
1731.1,+400-740-840-000+,i-an-da-.,.daani
1732.1,+400-740-100-031-705+,i-an-aa-a-an,anaaaani
1732.2,+700-033+,an-ja,jaan
1733.1,+000-690-000+,.a-ka-.,.ka.a
1733.2,+700-033+,an-ja,jaan
1733.3,+740-100-415+,an-aa-t,taaan
1734.1,+740-100-000-000+,an-aa-.-.,..aaan
1734.2,+700-033+,an-ja,jaan
1735.1,+400-740-892-617+,i-an-da-nna,nnadaani
1735.2,+032-700+,sa-an,ansa
1736.1,+400-740-892-617+,i-an-da-nna,nnadaani
1736.2,+032-700+,sa-an,ansa
1737.1,+033[,ja,ja
1737.2,+000-000-000+,.a-.-.,...a
1738.1,+700-032+,an-sa,saan
1738.2,+740-760-268-233-220+,an-ra-ta-ma-ma,mamataraan
1739.1,+740-177-231+,an-sa-ma,masaan
1739.2,+034-700+,ca-an,anca
1740.1,+400-740-335-003+,i-an-ma-ja,jamaani
1740.2,+700-032+,an-sa,saan
1741.1,+740-390-590-235+,an-ra-va-maa,maavaraan
1741.2,+700-033+,an-ja,jaan
1742.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1743.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1744.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1745.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1746.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1747.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1748.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1749.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1750.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1751.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1752.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1753.1,+520-240-002-405-501+,na-ma-va-ra-aa,aaravamana
1754.1,+740-407-590-690-436-255-920-318-220-415-803+,an-ra-va-ka-aa-m-da-ma-ma-ta-sa,satamamadamaakavaraan
1755.1,+740-407-590-690-436-255-920-318-220-415-803+,an-ra-va-ka-aa-m-da-ma-ma-ta-sa,satamamadamaakavaraan
1756.1,+740-407-590-690-436-255-920-318-220-415-803+,an-ra-va-ka-aa-m-da-ma-ma-ta-sa,satamamadamaakavaraan
1757.1,+390+,ra,ra
1758.1,+400-740-840-013+,i-an-da-ta,tadaani
1758.2,+617-798-003+,nna-as-ja,jaasnna
1759.1,+200-705-380+,as-an-ba,baanas
1759.2,+700-033+,an-ja,jaan
1760.1,+000-000+,.a-.,..a
1760.2,+700-032+,an-sa,saan
1760.3,+740-000+,an-.,.an
1761.1,]705-692[,an-ka,kaan
1761.2,]000+,.a,.a
1762.1,+400-740-760-605+,i-an-ra-na,naraani
1763.1,+400-740-760-605+,i-an-ra-na,naraani
1764.1,+400-740-760-605+,i-an-ra-na,naraani
1765.1,+400-740-760-605+,i-an-ra-na,naraani
1766.1,+400-740-000[,i-an-.,.ani
1767.1,+220+,ma,ma
1767.2,+585-000-032+,ba-.-sa,sa.ba
1768.1,]400-705[,i-an,ani
1769.1,+002-817+,va-ra,rava
1770.1,+400-234+,i-nmn,nmni
1771.1,+400-226+,i-nmn,nmni
1772.1,+740-048-741-851+,an-asaa-an-ra,raanasaaan
1772.2,+000-711-335-575-413+,.a-ra-ma-ma-i,imamara.a
1773.1,+700-033+,an-ja,jaan
1773.2,+400-740-590-017-000+,i-an-va-sa-.,.savaani
1774.1,+400-740-336-176+,i-an-ma-sa,samaani
1774.2,+034-700+,ca-an,anca
1775.1,+400-740-337+,i-an-ma,maani
1775.2,+700-034+,an-ca,caan
1776.1,+400-740-636-240+,i-an-ta-ma,mataani
1776.2,+700-125+,an-daa,daaan
1777.1,]700-390+,an-ra,raan
1777.2,+400-740-630-000[,i-an-ta-.,.taani
1778.1,+868-705-590+,ra-an-va,vaanra
1778.2,+400-156-435-255+,i-y-aa-m,maayi
1779.1,+868-706-590+,ra-an-va,vaanra
1779.2,+400-156-435-255+,i-y-aa-m,maayi
1780.1,]590+,va,va
1780.2,]156-435-255+,ya-aa-m,maaya
1781.1,+868-705-590+,ra-an-va,vaanra
1781.2,+400-520-231-240+,i-n-ma-ma,mamani
1782.1,+400-740-817-491+,i-an-ra-aa,aaraani
1782.2,+700-033+,an-ja,jaan
1783.1,]368-817+,na-ra,rana
1783.2,]776-495+,ra-aa,aara
1784.1,]368-817+,na-ra,rana
1784.2,]776-495+,ra-aa,aara
1785.1,+740-760-240+,an-ra-ma,maraan
1785.2,+700-034-690-368-817+,an-ca-ka-na-ra,ranakacaan
1786.1,+740-032-840-002+,an-sa-da-va,vadasaan
1786.2,+700-033-900-645-368-817+,an-ja-aa-k-na-ra,ranakaajaan
1787.1,+824-892-413+,ra-da-i,idara
1787.2,+400-740-636-240-031-032-171+,i-an-ta-ma-aa-s-u,usaamataani
1788.1,+824-892-413+,ra-da-i,idara
1788.2,+151-229+,ya-ma,maya
1789.1,]000-235+,.a-maa,maa.a
1789.2,+824-000[,ra-.,.ra
1790.1,+824-852+,ra-ra,rara
1790.2,+892-831+,da-sa,sada
1791.1,+002-820-000[,va-ra-.,.rava
1791.2,+869-700-000[,ra-an-.,.anra
1792.1,+002-861-416+,va-ra-ta,tarava
1792.2,+700-034+,an-ca,caan
1793.1,+400-740-760-220-416+,i-an-ra-ma-ta,tamaraani
1793.2,+220-700-004+,ma-an-ca,caanma
1794.1,+415-033-000+,ta-ja-.,.jata
1794.2,+700-033+,an-ja,jaan
1795.1,+700-000+,an-.,.an
1795.2,+000-000-000+,.a-.-.,...a
1796.1,+400-740-032-059+,i-an-sa-sa,sasaani
1796.2,+700-033+,an-ja,jaan
1797.1,+690-687+,ka-aka,akaka
1797.2,+400-740-032-027+,i-an-sa-sa,sasaani
1798.1,+692-687+,ka-aka,akaka
1798.2,+400-740-032-000+,i-an-sa-.,.saani
1799.1,+690-687+,ka-aka,akaka
1799.2,+740-636-240+,an-ta-ma,mataan
1800.1,]692[,ka,ka
1800.2,]003[,ja,ja
1801.1,+861-003+,ra-ja,jara
1801.2,+740-255-061+,an-ma-ta,tamaan
1802.1,+861-003+,ra-ja,jara
1802.2,+520-031+,na-aa,aana
1803.1,+861-003+,ra-ja,jara
1803.2,+520-031+,na-aa,aana
1804.1,+740-840-013+,an-da-ta,tadaan
1804.2,+700-033+,an-ja,jaan
1805.1,+740-840-013+,an-da-ta,tadaan
1805.2,+700-033+,an-ja,jaan
1806.1,+400-740-840-000-220+,i-an-da-.-ma,ma.daani
1806.2,+700-032+,an-sa,saan
1807.1,+700-033+,an-ja,jaan
1807.2,+368-900+,na-aa,aana
1808.1,+700-033+,an-ja,jaan
1808.2,+368-900+,na-aa,aana
1809.1,+700-033+,an-ja,jaan
1809.2,+368-900+,na-aa,aana
1810.1,+740-900-004+,an-aa-c,caaan
1810.2,+700-032+,an-sa,saan
1811.1,+000-000-000+,.a-.-.,...a
1811.2,+033-700+,ja-an,anja
1812.1,+400-740-176+,i-an-sa,saani
1812.2,+000-000+,.a-.,..a
1813.1,+034-700+,ca-an,anca
1813.2,+400-740-176+,i-an-sa,saani
1814.1,+700-033+,an-ja,jaan
1814.2,+400-740-176+,i-an-sa,saani
1815.1,+400-740-176+,i-an-sa,saani
1815.2,+700-033+,an-ja,jaan
1816.1,+400-740-176+,i-an-sa,saani
1816.2,+700-034+,an-ca,caan
1817.1,+400-740-176+,i-an-sa,saani
1817.2,+000-033+,.a-ja,ja.a
1818.1,+520-220-415+,na-ma-ta,tamana
1818.2,+034-700+,ca-an,anca
1819.1,+700-034+,an-ca,caan
1819.2,+520-220-415+,na-ma-ta,tamana
1820.1,+520-220-415+,na-ma-ta,tamana
1820.2,+110+,an,an
1821.1,+590-032-645-003+,va-sa-ka-ja,jakasava
1821.2,+520-220-415+,na-ma-ta,tamana
1822.1,+520-220-016+,na-ma-sa,samana
1822.2,+033-700+,ja-an,anja
1823.1,+400-158-592+,i-y-navanaa,navanaayi
1823.2,+700-032+,an-sa,saan
1824.1,+400-158-592+,i-y-navanaa,navanaayi
1824.2,+700-032+,an-sa,saan
1825.1,+400-234+,i-nmn,nmni
1825.2,+034-700+,ca-an,anca
1826.1,+700-034+,an-ca,caan
1826.2,+400-234+,i-nmn,nmni
1827.1,+400-236+,i-naaman,naamani
1827.2,+700-034+,an-ca,caan
1828.1,+400-151-229+,i-y-ma,mayi
1828.2,+700-033+,an-ja,jaan
1829.1,+700-033+,an-ja,jaan
1829.2,+151-229+,ya-ma,maya
1830.1,+710-455-220-032+,ma-sa-ma-sa,samasama
1830.2,+033-700+,ja-an,anja
1831.1,+388-134-368-590+,va-ya-na-va,vanayava
1831.2,+700-033+,an-ja,jaan
1832.1,+740-564+,an-as,asan
1832.2,+700-034+,an-ca,caan
1833.1,+700-034+,an-ca,caan
1833.2,+000-550-556+,.a-as-as,asas.a
1834.1,+090-740-235-240+,aa-an-maa-ma,mamaaanaa
1835.1,+700-000+,an-.,.an
1835.2,]000+,.a,.a
1836.1,+400-740-178+,i-an-sa,saani
1836.2,+700-033+,an-ja,jaan
1837.1,+700-034+,an-ca,caan
1837.2,+400-740-176+,i-an-sa,saani
1838.1,+000-740-176+,.a-an-sa,saan.a
1838.2,+700-033+,an-ja,jaan
1839.1,+400-740-176+,i-an-sa,saani
1839.2,+700-032+,an-sa,saan
1840.1,]740-176+,an-sa,saan
1840.2,+700-032+,an-sa,saan
1841.1,]000-034+,.a-ca,ca.a
1841.2,+400-740-000[,i-an-.,.ani
1842.1,+740-690-636-240+,an-ka-ta-ma,matakaan
1842.2,+700-032+,an-sa,saan
1843.1,+740-690-636-240+,an-ka-ta-ma,matakaan
1843.2,+700-032+,an-sa,saan
1844.1,+400-740-032-028+,i-an-sa-as,assaani
1845.1,+700-032+,an-sa,saan
1845.2,+526-550-233+,ma-as-ma,maasma
1846.1,+700-032+,an-sa,saan
1846.2,+740-000-000+,an-.-.,..an
1847.1,+740-000[,an-.,.an
1847.2,]032+,sa,sa
1848.1,]035-171+,pa-u,upa
1848.2,]032+,sa,sa
1849.1,+000-220-415+,.a-ma-ta,tama.a
1850.1,+220+,ma,ma
1850.2,+400-740-760-000+,i-an-ra-.,.raani
1851.1,+740-000-892+,an-.-da,da.an
1852.1,+740-760-382+,an-ra-ba,baraan
1852.2,+700-032+,an-sa,saan
1853.1,+400-137+,i-a,ai
1853.2,+700-033+,an-ja,jaan
1854.1,+400-740-032-000[,i-an-sa-.,.saani
1854.2,]000-034+,.a-ca,ca.a
1855.1,+400-740-176+,i-an-sa,saani
1855.2,+700-033+,an-ja,jaan
1856.1,+700-033+,an-ja,jaan
1856.2,+400-740-176+,i-an-sa,saani
1857.1,]740-176[,an-sa,saan
1857.2,+700-000[,an-.,.an
1858.1,+740-388-031+,an-va-aa,aavaan
1858.2,+700-034+,an-ca,caan
1859.1,+400-740-637-240+,i-an-ta-ma,mataani
1859.2,+700-034+,an-ca,caan
1860.1,+400-740-637[,i-an-ta,taani
1860.2,+700-000+,an-.,.an
1861.1,+700-034+,an-ca,caan
1861.2,+156-435-255+,ya-aa-m,maaya
1862.1,+000-000-000-000-000-000+,.a-.-.-.-.-.,......a
1862.2,+700-033+,an-ja,jaan
1862.3,+000-000-000+,.a-.-.,...a
1863.1,+690-365-817+,ka-na-ra,ranaka
1863.2,+700-033+,an-ja,jaan
1863.3,+400-740-176+,i-an-sa,saani
1864.1,+824-892-413+,ra-da-i,idara
1864.2,+400-740-636-240-031-032-171+,i-an-ta-ma-aa-s-u,usaamataani
1865.1,+033+,ja,ja
1866.1,+820-033-000[,ra-ja-.,.jara
1867.1,+031-005+,aa-p,paa
1868.1,]740-760-480-319+,an-ra-sa-sa,sasaraan
1869.1,+420-999-000[,ya- a-.,. aya
1870.1,]000-000/388-031-515[,.a-.-va-aa-s,saava..a
1871.1,]740-760-745+,an-ra-an,anraan
1872.1,]001-480+,aa-s,saa
1873.1,+001-480+,aa-s,saa
1874.1,+740-407-590+,an-ra-va,varaan
1875.1,+740-803-233-002-817+,an-sa-ma-va-ra,ravamasaan
1876.1,+400-740-776-495+,i-an-ra-aa,aaraani
1877.1,+031-504-632-032+,aa-m-ta-sa,satamaa
1878.1,+740-585-017-002-000+,an-ba-sa-va-.,.vasabaan
1879.1,+036-269-140-002-741-060-920+,sa-ataa-ta-va-an-ma-da,damaanvataataasa
1880.1,+520-233-240-803-741-125+,na-ma-ma-sa-an-daa,daaansamamana
1881.1,+622-740-717/368-861-820-551+,ma-an-da-na-ra-ra-as,asraranadaanma
1882.1,+740-100-176-838-001-220-455-530-741+,an-aa-s-sa-aa-m-sa-as-an,anassamaasasaaan
1883.1,+000-000-220-003+,.a-.-ma-ja,jama..a
1884.1,+070-740-220-003-900+,ma-an-ma-ja-aa,aajamaanma
1885.1,+740-690-435-255-002-368-861-590-032-368+,an-ka-aa-m-va-na-ra-va-sa-na,nasavaranavamaakaan
1886.1,+740-717-415-836-900+,an-da-ta-ta-aa,aatatadaan
1887.1,+000-003-002-820+,.a-ja-va-ra,ravaja.a
1888.1,+740-585-017-741-630+,an-ba-sa-an-ta,taansabaan
1889.1,+000-031-003/000-220-741-703-632+,.a-aa-j-.-ma-an-an-ta,taananma.jaa.a
1890.1,+871-947/400-740-543-350-895-785-220-335+,ra-arkaraa-i-an-da-ca-sadas-ra-ma-ma,mamarasadascadaaniarkaraara
1891.1,+090-740-240/060-820+,aa-an-ma-ma-ra,ramamaanaa
1892.1,+740-531+,an-as,asan
1893.1,+307-762-002-463-140+,la-ra-va-da-ta,tadavarala
1894.1,+405-005+,ra-pa,para
1895.1,+151-216+,ya-ya,yaya
1896.1,+866-151-033-033+,iri-ya-ja-ja,jajayairi
1897.1,+740-441-002-820-033+,an-papa-va-ra-ja,jaravapapaan
    1898.1,+740-760-093-002-252-575+,an-ra-aaa-va-da-ma,madavaaaaraan
1899.1,+520-231-002-220-065-132-082+,na-ma-va-ma-na-ya-san,sanyanamavamana
1900.1,+387+,ba,ba
1901.1,+002-817+,va-ra,rava
1902.1,+440-411-740-335-002-285-491+,pa-ra-an-ma-va-as-aa,aaasvamaanrapa
1903.1,]000-044+,.a-aja,aja.a
1904.1,+055-906+,ja-ja,jaja
1905.1,+740-000-350+,an-.-ca,ca.an
1906.1,+226-002-861+,nmna-va-ra,ravanmna
1907.1,+590-390+,va-ra,rava
1908.1,+760-031-002-861-791-440-717+,ra-aa-v-ra-da-pa-da,dapadaravaara
1909.1,+740-760-000-742-000-742+,an-ra-.-an-.-an,an.an.raan
1910.1,+740-337-176-002-000-000[,an-ma-sa-va-.-.,..vasamaan
1911.1,+391-741-442-279+,raa-an-pa-ya,yapaanraa
1912.1,+151-017-003+,ya-sa-ja,jasaya
1913.1,+390-004+,ra-ca,cara
1914.1,+250-255+,da-ma,mada
1915.1,+000-828/016-000+,.a-ta-sa-.,.sata.a
1916.1,+462+,bada,bada
1917.1,+000-002-870+,.a-va-naran,naranva.a
1918.1,+090-740-004-000[,aa-an-ca-.,.caanaa
1919.1,+740-165-060-550+,an-ba-ma-as,asmabaan
1920.1,+015-013-031-892+,pa-ta-aa-d,daatapa
1921.1,+390-143-033+,ra-aaa-ja,jaaaara
1922.1,+740-690+,an-ka,kaan
1923.1,+740-176-233-803+,an-sa-ma-sa,samasaan
1924.1,+390-003+,ra-ja,jara
1925.1,+384+,ba,ba
1926.1,+400-740-263+,i-an-ta,taani
1926.2,+700-032+,an-sa,saan
1927.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1928.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1929.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1930.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1931.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1932.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1933.1,+892-890-417-002-056-091+,da-da-ta-va-ja-aaa,aaajavatadada
1934.1,+400-740-000[,i-an-.,.ani
1934.2,]033[,ja,ja
1935.1,+740-817-390-002-820+,an-ra-ra-va-ra,ravararaan
1936.1,+156-031-060-368-206-000+,ya-aa-m-na-as-.,.asnamaaya
1937.1,+740-100-000-717-032-000+,an-aa-.-da-sa-.,.sada.aaan
1938.1,+390-003-002-861+,ra-ja-va-ra,ravajara
1939.1,+400-630-000[,i-t-.,.ti
1940.1,+520-033-002-861+,na-ja-va-ra,ravajana
1941.1,+000-000-000-000-550+,.a-.-.-.-as,as....a
1941.2,]000[,.a,.a
1941.3,]000[,.a,.a
1941.4,]000[,.a,.a
1942.1,+740-000[,an-.,.an
1942.2,+740-000-000-002-861[,an-.-.-va-ra,rava..an
1943.1,+740-000-460-002-861+,an-.-da-va-ra,ravada.an
1943.2,+740-000-000-000[,an-.-.-.,...an
1943.3,+000-000[,.a-.,..a
1943.4,+000-000-000-000[,.a-.-.-.,....a
1944.1,+090-740-362-002-360-832+,aa-an-ma-va-ma-ta,tamavamaanaa
1944.2,+000-033-705-000-002-000+,.a-ja-an-.-va-.,.va.anja.a
